datetime,Angelo Bagnasco,Angelo Scola,Christoph Schonborn,Francis Arinze,Gianfranco Ravasi,Leonardo Sandri,Luis Antonio Tagle,Marc Ouellet,Odilo Scherer,Oscar Rodriguez Maradiaga,Peter Erdo,Peter Turkson,Tarcisio Bertone
2013-02-18 10:00:02,0.0588235294118,0.222222222222,0.0588235294118,0.0666666666667,0.0588235294118,0.0909090909091,0.0588235294118,0.166666666667,0.0588235294118,0.0769230769231,0.0666666666667,0.307692307692,0.142857142857
2013-02-18 11:00:02,0.0588235294118,0.222222222222,0.0588235294118,0.0666666666667,0.0588235294118,0.0909090909091,0.0588235294118,0.166666666667,0.0588235294118,0.0769230769231,0.0666666666667,0.307692307692,0.142857142857
2013-02-18 12:00:03,0.0588235294118,0.222222222222,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0666666666667,0.307692307692,0.142857142857
2013-02-18 13:00:02,0.0588235294118,0.222222222222,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0666666666667,0.307692307692,0.142857142857
2013-02-18 14:00:03,0.0588235294118,0.222222222222,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0666666666667,0.307692307692,0.142857142857
2013-02-18 15:00:06,0.0588235294118,0.222222222222,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0666666666667,0.307692307692,0.142857142857
2013-02-18 16:00:05,0.0588235294118,0.222222222222,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0666666666667,0.307692307692,0.142857142857
2013-02-18 17:00:03,0.0588235294118,0.222222222222,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0666666666667,0.307692307692,0.142857142857
2013-02-18 18:00:04,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-18 19:00:07,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-18 20:00:05,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-18 21:00:05,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-18 22:00:06,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-18 23:00:03,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-19 00:00:04,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-19 01:00:04,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-19 02:00:03,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-19 03:00:05,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-19 04:00:06,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-19 05:00:02,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-19 06:00:03,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-19 07:00:03,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-19 08:00:03,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-19 09:00:03,0.0588235294118,0.25,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-19 10:00:07,0.0588235294118,0.285714285714,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.307692307692,0.142857142857
2013-02-19 11:00:03,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.285714285714,0.142857142857
2013-02-19 12:00:04,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.285714285714,0.142857142857
2013-02-19 13:00:02,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.285714285714,0.142857142857
2013-02-19 14:00:03,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.285714285714,0.142857142857
2013-02-19 15:00:03,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.285714285714,0.142857142857
2013-02-19 16:00:06,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,0.0588235294118,0.0769230769231,0.0588235294118,0.153846153846,0.0588235294118,0.0588235294118,0.0769230769231,0.285714285714,0.142857142857
2013-02-19 17:00:03,0.0588235294118,0.307692307692,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-19 18:00:03,0.0588235294118,0.307692307692,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-19 19:00:02,0.0588235294118,0.307692307692,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-19 20:00:04,0.0588235294118,0.307692307692,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-19 21:00:03,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-19 22:00:04,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-19 23:00:03,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-20 00:00:04,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-20 01:00:04,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-20 02:00:02,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-20 03:00:04,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-20 04:00:05,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-20 05:00:03,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-20 06:00:04,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-20 07:00:04,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-20 09:00:02,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-20 10:00:02,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-20 11:00:04,0.0588235294118,0.333333333333,0.0588235294118,0.0588235294118,,0.0769230769231,,0.153846153846,,0.0588235294118,0.0769230769231,0.285714285714,0.166666666667
2013-02-20 12:00:03,0.0588235294118,0.285714285714,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-20 13:00:04,0.0588235294118,0.285714285714,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.307692307692,0.166666666667
2013-02-20 14:00:03,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-20 15:00:04,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-20 16:00:04,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-20 17:00:04,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-20 18:00:09,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-20 19:00:06,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-20 20:00:03,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-20 21:00:05,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-20 22:00:02,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-20 23:00:02,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 00:00:03,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 01:00:02,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 02:00:04,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 03:00:03,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 04:00:02,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 05:00:02,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 06:00:02,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 07:00:03,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 08:00:05,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 09:00:03,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 10:00:03,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 11:00:04,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 12:00:03,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 13:00:03,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 14:00:04,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.285714285714,0.222222222222
2013-02-21 15:00:03,0.0588235294118,0.25,0.0588235294118,0.0526315789474,,0.0769230769231,,0.142857142857,,0.0588235294118,0.0769230769231,0.266666666667,0.222222222222
2013-02-21 16:00:02,0.0588235294118,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-21 17:00:01,0.0588235294118,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-21 18:00:03,0.0588235294118,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-21 19:00:05,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-21 20:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-21 21:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-21 22:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-21 23:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 00:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 01:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 02:00:06,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 03:00:02,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 04:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 05:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 06:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 07:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 08:00:02,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 09:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 10:00:05,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 11:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 12:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 13:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 14:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 15:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,0.0526315789474,0.0666666666667,0.266666666667,0.2
2013-02-22 16:00:02,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-22 17:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-22 18:00:05,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-22 19:00:05,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-22 20:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-22 21:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-22 22:00:02,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-22 23:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 00:00:05,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 01:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 02:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 03:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 04:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 05:00:05,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 06:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 07:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 08:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 09:00:02,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 10:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 11:00:02,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 12:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 13:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 14:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 15:00:02,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 16:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 17:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 18:00:07,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 19:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 20:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 21:00:02,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 22:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-23 23:00:02,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-24 00:00:02,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-24 01:00:05,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-24 02:00:05,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-24 03:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-24 04:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-24 05:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-24 06:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-24 07:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-24 08:00:04,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
2013-02-24 09:00:03,0.0769230769231,0.25,0.0588235294118,,,0.0769230769231,,0.142857142857,,,0.0588235294118,0.266666666667,0.2
